-9.140417483243965	-0.00010599032241816138
-8.65498780943434	-0.00017894964394786188
-8.328721048337417	-0.0002841769390285643
-8.082555664497786	-0.0007300676827378924
-7.970912309031225	-0.0018175334739745942
-7.876008251858074	-0.0036406889620480757
-7.788680438910522	-0.005739816537249202
-7.765283172306045	-0.007391715427618022
-7.765264582573301	-0.0073887126371167825
-7.788634285965631	-0.005734373059065774
-7.875952497842311	-0.003636193273772673
-7.970838608471733	-0.0018149424336706764
-8.082452262475034	-0.0007291070313472987
-8.328613423344146	-0.0002844101647223782
-8.65488539932558	-0.00017941886042822957
-9.140300921577467	-0.00010649247499291398
-8.7724787149646	-0.0005093511313155912
-8.39932658066588	-0.000774951735248613
-8.127306829094808	-0.0012873139954938302
-7.915970147126043	-0.0028130109442163005
-7.821934084822226	-0.006380794522903506
-7.572088688274372	-0.011313226949161962
-6.77655458979405	-0.012491198525308115
-6.147857068462325	-0.012460408194329371
-6.147304414239925	-0.012454513844810219
-6.775065398836532	-0.01247623192735303
-7.571344031821164	-0.01129792670206968
-7.82177412242665	-0.0063705554743770385
-7.915819835577421	-0.0028103371815729706
-8.12716390792451	-0.0012887568762739979
-8.399168255169943	-0.0007776632293380985
-8.772302498818025	-0.0005111858452664999
-8.486099242030338	-0.001345224479272454
-8.194129512136188	-0.002082776811617229
-7.970474710921382	-0.0036045098572305427
-7.561253132588132	-0.007342832620911505
-5.179640353229748	-0.007242447713421
-4.016950909888847	-0.01919108324832696
-3.6817247408614397	-0.044207506565449355
-3.50994800575988	-0.0504137586242977
-3.5099507493881537	-0.050335902201551284
-3.6813633191409196	-0.04400421054548582
-4.0160234518330595	-0.01908222750573411
-5.176620708379129	-0.007206779328983246
-7.560040229785041	-0.007327858115496174
-7.970361362171844	-0.0036075147013916314
-8.194012494203177	-0.00208969849223936
-8.48596500749015	-0.0013499599518915207
-8.272033597269028	-0.0023785101946158264
-8.034846358419525	-0.003717343206103555
-7.5723300550764625	-0.006030996821842963
-4.574858697371051	-0.004929673083170978
-3.638532881931162	-0.01884067923112293
-3.283432739303623	-0.058792461002135345
-3.0153138248767593	-0.0856250583058707
-2.8821024906423154	-0.12713455043898952
-2.8819999411460357	-0.12681205806561835
-3.015109242310171	-0.08508705867286225
-3.283011976105034	-0.05836423767969431
-3.6378482596013035	-0.018703276827574222
-4.572224549763614	-0.004904297582899517
-7.5708096801777645	-0.00602283387841797
-8.034699644692981	-0.003728084218256152
-8.271900211268349	-0.002385779294034802
-8.100804722587762	-0.0027641900790063953
-7.886011147299443	-0.004382541774999837
-5.091135957454674	-0.002224880817523416
-3.636227809009773	-0.007727955847068388
-3.175935697996061	-0.031094974021555682
-2.829709384965047	-0.06610677572572914
-2.548702746383806	-0.16337784042489686
-2.394860392470149	-0.3715225179569469
-2.3947499689267366	-0.36972279207560477
-2.548477141756818	-0.16182459827163945
-2.829166537500871	-0.06542925909058092
-3.1753270971627714	-0.03080538828786174
-3.6353693348470197	-0.00767051574482949
-5.087088028600524	-0.002212742480013301
-7.885756193810784	-0.004396402337209161
-8.100659533424643	-0.002773188725961181
-7.9588951157207255	-0.002072622244977005
-7.260815127802862	-0.002813042834118551
-3.9495158505565517	-0.0016090782198799052
-3.281951193170793	-0.0077202916281063705
-2.869423616329996	-0.028423380346837317
-2.471519558066607	-0.06307764517518853
-2.1369545782026513	-0.27765689849374753
-1.9192044083470658	-0.9416277534349965
-1.9191887189295476	-0.9293963096437319
-2.13666549114527	-0.2729853379178271
-2.470917775513422	-0.062098455876394024
-2.868713115474005	-0.02809058957273774
-3.281187332097118	-0.007638948139567807
-3.9479200303331052	-0.0015986133518869224
-7.257516304097583	-0.0028076112232780543
-7.958755554706431	-0.002078746741610589
-7.838106063411251	-0.0008799243397019027
-5.886795722234795	-0.000525248784211455
-3.618492197730945	-0.0008677917715423302
-3.076900430274768	-0.004385909124687895
-2.653437568164557	-0.013313175642399712
-2.213118055143457	-0.04566711910541652
-1.790262618155209	-0.288866921877531
-1.4270240288787774	-1.5942230051953594
-1.4274749044746362	-1.5418661988306115
-1.7913533225994318	-0.27989462188311903
-2.213685553236514	-0.04474667779858797
-2.6526368731110157	-0.013102877948882794
-3.0760937889949513	-0.004307267456912815
-3.6173334047529098	-0.000857958513815334
-5.880925376975562	-0.0005216636245433242
-7.837950141505172	-0.0008804596011365358
-7.822140272766697	-6.545810956348763e-5
-5.145318315936566	-4.0070990471716857e-7
-3.488810599464268	-9.047924492759193e-5
-2.9791558283538966	-0.0005743943052769616
-2.5402538917928994	-0.0016830050799768598
-2.07018076575588	-0.007466554353264412
-1.2374791831200855	-0.7598361314435496
0.0	-1.2027093788713437
-0.5320636472554002	-1.5415557039956453
-1.3534306023377927	-0.22262743876819302
-2.0697735793278196	-0.007318637387092479
-2.5393991292825007	-0.001653800367258781
-2.978166421523516	-0.0005550418516206738
-3.4886983997403553	-8.901815935841064e-5
-5.139876897061634	-2.1894355616123302e-7
-7.821984911946003	-6.480842425811488e-5
-7.822141281708967	-6.507324886038044e-5
-5.145419498272443	-2.064820642256048e-7
-3.48885686209624	-8.943714308240643e-5
-2.979168497812758	-0.0005679671522904025
-2.5402438051349665	-0.0016573636843568139
-2.070263343455989	-0.007333669024867837
-1.2355340736805955	-0.2787113405573685
-0.49560046039923955	-1.07088251784772
-0.5348937734847191	-1.6048242730066806
-1.3387768396752533	-0.4538966112167216
-2.0707433244547637	-0.007141941917564757
-2.5394957775787717	-0.0016282367129870983
-2.9780739289280245	-0.0005496495917224347
-3.4887379754235	-8.673074986844702e-5
-5.1399816714656685	0.0
-7.821989391822518	-6.597633226485005e-5
-7.838110973313028	-0.0008790694485200621
-5.887134402201141	-0.0005247472727624421
-3.618549591966052	-0.0008657215752522941
-3.0769585425766977	-0.004374627243480823
-2.653636193690324	-0.013272442793201908
-2.2134532630843737	-0.04545210129712424
-1.7906674929808435	-0.28743393484535507
-1.427563460067939	-1.5950476954896509
-1.429752900105582	-1.5355155098989635
-1.792554514561059	-0.27951901383912636
-2.2143294204554405	-0.044315025275901816
-2.6527255131208856	-0.013065967748865382
-3.0761510625825164	-0.004316940854721578
-3.61744974927149	-0.0008571815588786482
-5.881275223402206	-0.0005213031264276377
-7.837968819729068	-0.0008828140428080194
-7.958901038855326	-0.00207218535694921
-7.261133832235849	-0.0028127416657615974
-3.949685072645517	-0.0016076674167040885
-3.2820525761808823	-0.007712709542073854
-2.8695630500576588	-0.028410704064120718
-2.4718170465682276	-0.06305967752888408
-2.137492900976507	-0.27792182140016264
-1.9199734039885197	-0.9453562856830975
-1.91988862700551	-0.9324530606899509
-2.1371447708755196	-0.2732499329098786
-2.4711589897622264	-0.062084968168162155
-2.8688699338761734	-0.02806711134565702
-3.2813009192646523	-0.007634648392333366
-3.94810194269211	-0.0015981940562881508
-7.257890126529929	-0.0028076425780436203
-7.958772648854106	-0.0020788751221138893
-8.10081718536463	-0.002764544767636927
-7.886042019187205	-0.004383066221828503
-5.09177926001588	-0.002225149475925281
-3.6363917862955426	-0.007725544391175353
-3.176091973887501	-0.031092553801606533
-2.8298258186220995	-0.06614798169565009
-2.5491730731298285	-0.16360910016239388
-2.3953432625785744	-0.3723064141532982
-2.3951830271732875	-0.37061039877241964
-2.5486838386176345	-0.16201882896301914
-2.8295049067037277	-0.06549101444016653
-3.1754836797687265	-0.03079954467486871
-3.635537614857681	-0.007665644048898567
-5.087744444771195	-0.002213528076397603
-7.885803621331833	-0.004390035390858613
-8.100698296197296	-0.0027713157269750603
-8.272045850372033	-0.0023792845967508473
-8.034861403002937	-0.0037184547662376436
-7.5726521345938185	-0.006034417001945354
-4.575488566094382	-0.004930580650983951
-3.6387493643115607	-0.01884265967835061
-3.2836577701924243	-0.058825322054628294
-3.0155260180147514	-0.08574544789027949
-2.8823391544235433	-0.1273257266018104
-2.8822796744562766	-0.12699493485481492
-3.015383013727792	-0.0852021023969679
-3.283197367999147	-0.05838686098489447
-3.6380659303458174	-0.01870033328464679
-4.57284767168683	-0.004903594301545266
-7.571164418999001	-0.0060233230962495575
-8.03474420990553	-0.0037234589652062992
-8.271918574154045	-0.002383519891954622
-8.486114996096228	-0.0013456879248091224
-8.194147933175719	-0.0020835545961853798
-7.970493031108113	-0.0036062073840234213
-7.561594829718751	-0.007347442806846642
-5.18069069673766	-0.007248345872465093
-4.017405618247999	-0.019198431635542235
-3.682010486418606	-0.04424039421899429
-3.5102689304418777	-0.05048615794701509
-3.5102681134714837	-0.05040553028507169
-3.68166106843595	-0.04403294874976214
-4.0164465230522275	-0.019088688872926272
-5.1776726223351	-0.00721113466597628
-7.560364347916907	-0.007330089403339913
-7.970375714274541	-0.003604458599024523
-8.19402784208522	-0.0020858153668390717
-8.485978306470502	-0.0013482124514423049
-8.77249518941294	-0.0005095078491467249
-8.39934404938679	-0.0007752489590708517
-8.127324639617784	-0.0012877612540814825
-7.915990601185675	-0.0028147824310320283
-7.821969678493539	-0.006385248393648816
-7.572467527279025	-0.011325098383550045
-6.777777351926048	-0.012509070695449433
